start_date,end_date,updated_date,value,production_type,type,sub_type
2024-11-10 04:30:00+01:00,2024-11-10 05:00:00+01:00,2024-11-10T03:03:00+01:00,2058,AGGREGATED_CPC,ID,ID06
2024-11-10 05:00:00+01:00,2024-11-10 05:30:00+01:00,2024-11-10T03:03:00+01:00,2064,AGGREGATED_CPC,ID,ID06
2024-11-10 05:30:00+01:00,2024-11-10 06:00:00+01:00,2024-11-10T03:03:00+01:00,2081,AGGREGATED_CPC,ID,ID06
2024-11-10 06:00:00+01:00,2024-11-10 06:30:00+01:00,2024-11-10T03:03:00+01:00,2131,AGGREGATED_CPC,ID,ID06
2024-11-10 06:30:00+01:00,2024-11-10 07:00:00+01:00,2024-11-10T03:03:00+01:00,2175,AGGREGATED_CPC,ID,ID06
2024-11-10 07:00:00+01:00,2024-11-10 07:30:00+01:00,2024-11-10T03:03:00+01:00,2186,AGGREGATED_CPC,ID,ID06
2024-11-10 07:30:00+01:00,2024-11-10 08:00:00+01:00,2024-11-10T03:03:00+01:00,2249,AGGREGATED_CPC,ID,ID06
2024-11-10 08:00:00+01:00,2024-11-10 08:30:00+01:00,2024-11-10T03:03:00+01:00,2561,AGGREGATED_CPC,ID,ID06
2024-11-10 08:30:00+01:00,2024-11-10 09:00:00+01:00,2024-11-10T03:03:00+01:00,3090,AGGREGATED_CPC,ID,ID06
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-10T03:03:00+01:00,3655,AGGREGATED_CPC,ID,ID06
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-10T03:03:00+01:00,4284,AGGREGATED_CPC,ID,ID06
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-10T03:03:00+01:00,4820,AGGREGATED_CPC,ID,ID06
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-10T03:03:00+01:00,5322,AGGREGATED_CPC,ID,ID06
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-10T03:03:00+01:00,5711,AGGREGATED_CPC,ID,ID06
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-10T03:03:00+01:00,6036,AGGREGATED_CPC,ID,ID06
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-10T03:03:00+01:00,6201,AGGREGATED_CPC,ID,ID06
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-10T03:03:00+01:00,6296,AGGREGATED_CPC,ID,ID06
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-10T03:03:00+01:00,6251,AGGREGATED_CPC,ID,ID06
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-10T03:03:00+01:00,6068,AGGREGATED_CPC,ID,ID06
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-10T03:03:00+01:00,5764,AGGREGATED_CPC,ID,ID06
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-10T03:03:00+01:00,5361,AGGREGATED_CPC,ID,ID06
2024-11-10 15:00:00+01:00,2024-11-10 15:30:00+01:00,2024-11-10T03:03:00+01:00,4794,AGGREGATED_CPC,ID,ID06
2024-11-10 15:30:00+01:00,2024-11-10 16:00:00+01:00,2024-11-10T03:03:00+01:00,4150,AGGREGATED_CPC,ID,ID06
2024-11-10 16:00:00+01:00,2024-11-10 16:30:00+01:00,2024-11-10T03:03:00+01:00,3428,AGGREGATED_CPC,ID,ID06
2024-11-10 16:30:00+01:00,2024-11-10 17:00:00+01:00,2024-11-10T03:03:00+01:00,2798,AGGREGATED_CPC,ID,ID06
2024-11-10 17:00:00+01:00,2024-11-10 17:30:00+01:00,2024-11-10T03:03:00+01:00,2476,AGGREGATED_CPC,ID,ID06
2024-11-10 17:30:00+01:00,2024-11-10 18:00:00+01:00,2024-11-10T03:03:00+01:00,2460,AGGREGATED_CPC,ID,ID06
2024-11-10 18:00:00+01:00,2024-11-10 18:30:00+01:00,2024-11-10T03:03:00+01:00,2536,AGGREGATED_CPC,ID,ID06
2024-11-10 18:30:00+01:00,2024-11-10 19:00:00+01:00,2024-11-10T03:03:00+01:00,2576,AGGREGATED_CPC,ID,ID06
2024-11-10 19:00:00+01:00,2024-11-10 19:30:00+01:00,2024-11-10T03:03:00+01:00,2628,AGGREGATED_CPC,ID,ID06
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-10T03:03:00+01:00,2669,AGGREGATED_CPC,ID,ID06
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-10T03:03:00+01:00,2708,AGGREGATED_CPC,ID,ID06
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-10T03:03:00+01:00,2755,AGGREGATED_CPC,ID,ID06
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-10T03:03:00+01:00,2804,AGGREGATED_CPC,ID,ID06
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-10T03:03:00+01:00,2848,AGGREGATED_CPC,ID,ID06
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-10T03:03:00+01:00,2880,AGGREGATED_CPC,ID,ID06
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-10T03:03:00+01:00,2897,AGGREGATED_CPC,ID,ID06
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-10T03:03:00+01:00,2904,AGGREGATED_CPC,ID,ID06
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-10T03:03:00+01:00,2892,AGGREGATED_CPC,ID,ID06
2024-11-10 05:00:00+01:00,2024-11-10 05:30:00+01:00,2024-11-10T04:03:00+01:00,2064,AGGREGATED_CPC,ID,ID07
2024-11-10 05:30:00+01:00,2024-11-10 06:00:00+01:00,2024-11-10T04:03:00+01:00,2081,AGGREGATED_CPC,ID,ID07
2024-11-10 06:00:00+01:00,2024-11-10 06:30:00+01:00,2024-11-10T04:03:00+01:00,2053,AGGREGATED_CPC,ID,ID07
2024-11-10 06:30:00+01:00,2024-11-10 07:00:00+01:00,2024-11-10T04:03:00+01:00,2094,AGGREGATED_CPC,ID,ID07
2024-11-10 07:00:00+01:00,2024-11-10 07:30:00+01:00,2024-11-10T04:03:00+01:00,2157,AGGREGATED_CPC,ID,ID07
2024-11-10 07:30:00+01:00,2024-11-10 08:00:00+01:00,2024-11-10T04:03:00+01:00,2249,AGGREGATED_CPC,ID,ID07
2024-11-10 08:00:00+01:00,2024-11-10 08:30:00+01:00,2024-11-10T04:03:00+01:00,2561,AGGREGATED_CPC,ID,ID07
2024-11-10 08:30:00+01:00,2024-11-10 09:00:00+01:00,2024-11-10T04:03:00+01:00,3090,AGGREGATED_CPC,ID,ID07
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-10T04:03:00+01:00,3655,AGGREGATED_CPC,ID,ID07
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-10T04:03:00+01:00,4284,AGGREGATED_CPC,ID,ID07
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-10T04:03:00+01:00,4819,AGGREGATED_CPC,ID,ID07
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-10T04:03:00+01:00,5321,AGGREGATED_CPC,ID,ID07
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-10T04:03:00+01:00,5711,AGGREGATED_CPC,ID,ID07
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-10T04:03:00+01:00,6036,AGGREGATED_CPC,ID,ID07
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-10T04:03:00+01:00,6201,AGGREGATED_CPC,ID,ID07
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-10T04:03:00+01:00,6296,AGGREGATED_CPC,ID,ID07
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-10T04:03:00+01:00,6251,AGGREGATED_CPC,ID,ID07
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-10T04:03:00+01:00,6068,AGGREGATED_CPC,ID,ID07
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-10T04:03:00+01:00,5764,AGGREGATED_CPC,ID,ID07
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-10T04:03:00+01:00,5361,AGGREGATED_CPC,ID,ID07
2024-11-10 15:00:00+01:00,2024-11-10 15:30:00+01:00,2024-11-10T04:03:00+01:00,4794,AGGREGATED_CPC,ID,ID07
2024-11-10 15:30:00+01:00,2024-11-10 16:00:00+01:00,2024-11-10T04:03:00+01:00,4150,AGGREGATED_CPC,ID,ID07
2024-11-10 16:00:00+01:00,2024-11-10 16:30:00+01:00,2024-11-10T04:03:00+01:00,3428,AGGREGATED_CPC,ID,ID07
2024-11-10 16:30:00+01:00,2024-11-10 17:00:00+01:00,2024-11-10T04:03:00+01:00,2798,AGGREGATED_CPC,ID,ID07
2024-11-10 17:00:00+01:00,2024-11-10 17:30:00+01:00,2024-11-10T04:03:00+01:00,2477,AGGREGATED_CPC,ID,ID07
2024-11-10 17:30:00+01:00,2024-11-10 18:00:00+01:00,2024-11-10T04:03:00+01:00,2460,AGGREGATED_CPC,ID,ID07
2024-11-10 18:00:00+01:00,2024-11-10 18:30:00+01:00,2024-11-10T04:03:00+01:00,2536,AGGREGATED_CPC,ID,ID07
2024-11-10 18:30:00+01:00,2024-11-10 19:00:00+01:00,2024-11-10T04:03:00+01:00,2576,AGGREGATED_CPC,ID,ID07
2024-11-10 19:00:00+01:00,2024-11-10 19:30:00+01:00,2024-11-10T04:03:00+01:00,2628,AGGREGATED_CPC,ID,ID07
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-10T04:03:00+01:00,2669,AGGREGATED_CPC,ID,ID07
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-10T04:03:00+01:00,2708,AGGREGATED_CPC,ID,ID07
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-10T04:03:00+01:00,2755,AGGREGATED_CPC,ID,ID07
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-10T04:03:00+01:00,2804,AGGREGATED_CPC,ID,ID07
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-10T04:03:00+01:00,2848,AGGREGATED_CPC,ID,ID07
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-10T04:03:00+01:00,2880,AGGREGATED_CPC,ID,ID07
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-10T04:03:00+01:00,2897,AGGREGATED_CPC,ID,ID07
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-10T04:03:00+01:00,2904,AGGREGATED_CPC,ID,ID07
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-10T04:03:00+01:00,2892,AGGREGATED_CPC,ID,ID07
2024-11-10 06:00:00+01:00,2024-11-10 06:30:00+01:00,2024-11-10T05:04:00+01:00,2053,AGGREGATED_CPC,ID,ID08
2024-11-10 06:30:00+01:00,2024-11-10 07:00:00+01:00,2024-11-10T05:04:00+01:00,2094,AGGREGATED_CPC,ID,ID08
2024-11-10 07:00:00+01:00,2024-11-10 07:30:00+01:00,2024-11-10T05:04:00+01:00,2049,AGGREGATED_CPC,ID,ID08
2024-11-10 07:30:00+01:00,2024-11-10 08:00:00+01:00,2024-11-10T05:04:00+01:00,2124,AGGREGATED_CPC,ID,ID08
2024-11-10 08:00:00+01:00,2024-11-10 08:30:00+01:00,2024-11-10T05:04:00+01:00,2488,AGGREGATED_CPC,ID,ID08
2024-11-10 08:30:00+01:00,2024-11-10 09:00:00+01:00,2024-11-10T05:04:00+01:00,3059,AGGREGATED_CPC,ID,ID08
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-10T05:04:00+01:00,3632,AGGREGATED_CPC,ID,ID08
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-10T05:04:00+01:00,4274,AGGREGATED_CPC,ID,ID08
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-10T05:04:00+01:00,4820,AGGREGATED_CPC,ID,ID08
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-10T05:04:00+01:00,5330,AGGREGATED_CPC,ID,ID08
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-10T05:04:00+01:00,5725,AGGREGATED_CPC,ID,ID08
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-10T05:04:00+01:00,6054,AGGREGATED_CPC,ID,ID08
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-10T05:04:00+01:00,6223,AGGREGATED_CPC,ID,ID08
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-10T05:04:00+01:00,6318,AGGREGATED_CPC,ID,ID08
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-10T05:04:00+01:00,6276,AGGREGATED_CPC,ID,ID08
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-10T05:04:00+01:00,6102,AGGREGATED_CPC,ID,ID08
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-10T05:04:00+01:00,5806,AGGREGATED_CPC,ID,ID08
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-10T05:04:00+01:00,5408,AGGREGATED_CPC,ID,ID08
2024-11-10 15:00:00+01:00,2024-11-10 15:30:00+01:00,2024-11-10T05:04:00+01:00,4845,AGGREGATED_CPC,ID,ID08
2024-11-10 15:30:00+01:00,2024-11-10 16:00:00+01:00,2024-11-10T05:04:00+01:00,4206,AGGREGATED_CPC,ID,ID08
2024-11-10 16:00:00+01:00,2024-11-10 16:30:00+01:00,2024-11-10T05:04:00+01:00,3488,AGGREGATED_CPC,ID,ID08
2024-11-10 16:30:00+01:00,2024-11-10 17:00:00+01:00,2024-11-10T05:04:00+01:00,2857,AGGREGATED_CPC,ID,ID08
2024-11-10 17:00:00+01:00,2024-11-10 17:30:00+01:00,2024-11-10T05:04:00+01:00,2529,AGGREGATED_CPC,ID,ID08
2024-11-10 17:30:00+01:00,2024-11-10 18:00:00+01:00,2024-11-10T05:04:00+01:00,2499,AGGREGATED_CPC,ID,ID08
2024-11-10 18:00:00+01:00,2024-11-10 18:30:00+01:00,2024-11-10T05:04:00+01:00,2563,AGGREGATED_CPC,ID,ID08
2024-11-10 18:30:00+01:00,2024-11-10 19:00:00+01:00,2024-11-10T05:04:00+01:00,2594,AGGREGATED_CPC,ID,ID08
2024-11-10 19:00:00+01:00,2024-11-10 19:30:00+01:00,2024-11-10T05:04:00+01:00,2639,AGGREGATED_CPC,ID,ID08
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-10T05:04:00+01:00,2676,AGGREGATED_CPC,ID,ID08
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-10T05:04:00+01:00,2712,AGGREGATED_CPC,ID,ID08
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-10T05:04:00+01:00,2748,AGGREGATED_CPC,ID,ID08
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-10T05:04:00+01:00,2785,AGGREGATED_CPC,ID,ID08
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-10T05:04:00+01:00,2816,AGGREGATED_CPC,ID,ID08
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-10T05:04:00+01:00,2840,AGGREGATED_CPC,ID,ID08
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-10T05:04:00+01:00,2860,AGGREGATED_CPC,ID,ID08
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-10T05:04:00+01:00,2875,AGGREGATED_CPC,ID,ID08
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-10T05:04:00+01:00,2884,AGGREGATED_CPC,ID,ID08
2024-11-10 07:00:00+01:00,2024-11-10 07:30:00+01:00,2024-11-10T06:04:00+01:00,2049,AGGREGATED_CPC,ID,ID09
2024-11-10 07:30:00+01:00,2024-11-10 08:00:00+01:00,2024-11-10T06:04:00+01:00,2124,AGGREGATED_CPC,ID,ID09
2024-11-10 08:00:00+01:00,2024-11-10 08:30:00+01:00,2024-11-10T06:04:00+01:00,2432,AGGREGATED_CPC,ID,ID09
2024-11-10 08:30:00+01:00,2024-11-10 09:00:00+01:00,2024-11-10T06:04:00+01:00,2983,AGGREGATED_CPC,ID,ID09
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-10T06:04:00+01:00,3601,AGGREGATED_CPC,ID,ID09
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-10T06:04:00+01:00,4274,AGGREGATED_CPC,ID,ID09
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-10T06:04:00+01:00,4819,AGGREGATED_CPC,ID,ID09
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-10T06:04:00+01:00,5329,AGGREGATED_CPC,ID,ID09
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-10T06:04:00+01:00,5725,AGGREGATED_CPC,ID,ID09
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-10T06:04:00+01:00,6054,AGGREGATED_CPC,ID,ID09
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-10T06:04:00+01:00,6223,AGGREGATED_CPC,ID,ID09
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-10T06:04:00+01:00,6318,AGGREGATED_CPC,ID,ID09
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-10T06:04:00+01:00,6276,AGGREGATED_CPC,ID,ID09
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-10T06:04:00+01:00,6102,AGGREGATED_CPC,ID,ID09
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-10T06:04:00+01:00,5806,AGGREGATED_CPC,ID,ID09
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-10T06:04:00+01:00,5408,AGGREGATED_CPC,ID,ID09
2024-11-10 15:00:00+01:00,2024-11-10 15:30:00+01:00,2024-11-10T06:04:00+01:00,4845,AGGREGATED_CPC,ID,ID09
2024-11-10 15:30:00+01:00,2024-11-10 16:00:00+01:00,2024-11-10T06:04:00+01:00,4206,AGGREGATED_CPC,ID,ID09
2024-11-10 16:00:00+01:00,2024-11-10 16:30:00+01:00,2024-11-10T06:04:00+01:00,3488,AGGREGATED_CPC,ID,ID09
2024-11-10 16:30:00+01:00,2024-11-10 17:00:00+01:00,2024-11-10T06:04:00+01:00,2857,AGGREGATED_CPC,ID,ID09
2024-11-10 17:00:00+01:00,2024-11-10 17:30:00+01:00,2024-11-10T06:04:00+01:00,2528,AGGREGATED_CPC,ID,ID09
2024-11-10 17:30:00+01:00,2024-11-10 18:00:00+01:00,2024-11-10T06:04:00+01:00,2498,AGGREGATED_CPC,ID,ID09
2024-11-10 18:00:00+01:00,2024-11-10 18:30:00+01:00,2024-11-10T06:04:00+01:00,2563,AGGREGATED_CPC,ID,ID09
2024-11-10 18:30:00+01:00,2024-11-10 19:00:00+01:00,2024-11-10T06:04:00+01:00,2594,AGGREGATED_CPC,ID,ID09
2024-11-10 19:00:00+01:00,2024-11-10 19:30:00+01:00,2024-11-10T06:04:00+01:00,2639,AGGREGATED_CPC,ID,ID09
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-10T06:04:00+01:00,2676,AGGREGATED_CPC,ID,ID09
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-10T06:04:00+01:00,2711,AGGREGATED_CPC,ID,ID09
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-10T06:04:00+01:00,2748,AGGREGATED_CPC,ID,ID09
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-10T06:04:00+01:00,2785,AGGREGATED_CPC,ID,ID09
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-10T06:04:00+01:00,2816,AGGREGATED_CPC,ID,ID09
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-10T06:04:00+01:00,2840,AGGREGATED_CPC,ID,ID09
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-10T06:04:00+01:00,2861,AGGREGATED_CPC,ID,ID09
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-10T06:04:00+01:00,2875,AGGREGATED_CPC,ID,ID09
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-10T06:04:00+01:00,2884,AGGREGATED_CPC,ID,ID09
2024-11-10 08:00:00+01:00,2024-11-10 08:30:00+01:00,2024-11-10T07:04:00+01:00,2432,AGGREGATED_CPC,ID,ID10
2024-11-10 08:30:00+01:00,2024-11-10 09:00:00+01:00,2024-11-10T07:04:00+01:00,2983,AGGREGATED_CPC,ID,ID10
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-10T07:04:00+01:00,3552,AGGREGATED_CPC,ID,ID10
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-10T07:04:00+01:00,4204,AGGREGATED_CPC,ID,ID10
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-10T07:04:00+01:00,4790,AGGREGATED_CPC,ID,ID10
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-10T07:04:00+01:00,5332,AGGREGATED_CPC,ID,ID10
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-10T07:04:00+01:00,5730,AGGREGATED_CPC,ID,ID10
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-10T07:04:00+01:00,6060,AGGREGATED_CPC,ID,ID10
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-10T07:04:00+01:00,6229,AGGREGATED_CPC,ID,ID10
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-10T07:04:00+01:00,6324,AGGREGATED_CPC,ID,ID10
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-10T07:04:00+01:00,6281,AGGREGATED_CPC,ID,ID10
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-10T07:04:00+01:00,6105,AGGREGATED_CPC,ID,ID10
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-10T07:04:00+01:00,5808,AGGREGATED_CPC,ID,ID10
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-10T07:04:00+01:00,5409,AGGREGATED_CPC,ID,ID10
2024-11-10 15:00:00+01:00,2024-11-10 15:30:00+01:00,2024-11-10T07:04:00+01:00,4846,AGGREGATED_CPC,ID,ID10
2024-11-10 15:30:00+01:00,2024-11-10 16:00:00+01:00,2024-11-10T07:04:00+01:00,4208,AGGREGATED_CPC,ID,ID10
2024-11-10 16:00:00+01:00,2024-11-10 16:30:00+01:00,2024-11-10T07:04:00+01:00,3490,AGGREGATED_CPC,ID,ID10
2024-11-10 16:30:00+01:00,2024-11-10 17:00:00+01:00,2024-11-10T07:04:00+01:00,2860,AGGREGATED_CPC,ID,ID10
2024-11-10 17:00:00+01:00,2024-11-10 17:30:00+01:00,2024-11-10T07:04:00+01:00,2531,AGGREGATED_CPC,ID,ID10
2024-11-10 17:30:00+01:00,2024-11-10 18:00:00+01:00,2024-11-10T07:04:00+01:00,2500,AGGREGATED_CPC,ID,ID10
2024-11-10 18:00:00+01:00,2024-11-10 18:30:00+01:00,2024-11-10T07:04:00+01:00,2564,AGGREGATED_CPC,ID,ID10
2024-11-10 18:30:00+01:00,2024-11-10 19:00:00+01:00,2024-11-10T07:04:00+01:00,2596,AGGREGATED_CPC,ID,ID10
2024-11-10 19:00:00+01:00,2024-11-10 19:30:00+01:00,2024-11-10T07:04:00+01:00,2642,AGGREGATED_CPC,ID,ID10
2024-11-10 19:30:00+01:00,2024-11-10 20:00:00+01:00,2024-11-10T07:04:00+01:00,2680,AGGREGATED_CPC,ID,ID10
2024-11-10 20:00:00+01:00,2024-11-10 20:30:00+01:00,2024-11-10T07:04:00+01:00,2716,AGGREGATED_CPC,ID,ID10
2024-11-10 20:30:00+01:00,2024-11-10 21:00:00+01:00,2024-11-10T07:04:00+01:00,2755,AGGREGATED_CPC,ID,ID10
2024-11-10 21:00:00+01:00,2024-11-10 21:30:00+01:00,2024-11-10T07:04:00+01:00,2796,AGGREGATED_CPC,ID,ID10
2024-11-10 21:30:00+01:00,2024-11-10 22:00:00+01:00,2024-11-10T07:04:00+01:00,2828,AGGREGATED_CPC,ID,ID10
2024-11-10 22:00:00+01:00,2024-11-10 22:30:00+01:00,2024-11-10T07:04:00+01:00,2852,AGGREGATED_CPC,ID,ID10
2024-11-10 22:30:00+01:00,2024-11-10 23:00:00+01:00,2024-11-10T07:04:00+01:00,2871,AGGREGATED_CPC,ID,ID10
2024-11-10 23:00:00+01:00,2024-11-10 23:30:00+01:00,2024-11-10T07:04:00+01:00,2886,AGGREGATED_CPC,ID,ID10
2024-11-10 23:30:00+01:00,2024-11-11 00:00:00+01:00,2024-11-10T07:04:00+01:00,2896,AGGREGATED_CPC,ID,ID10
2024-11-10 09:00:00+01:00,2024-11-10 09:30:00+01:00,2024-11-10T08:04:00+01:00,3552,AGGREGATED_CPC,ID,ID11
2024-11-10 09:30:00+01:00,2024-11-10 10:00:00+01:00,2024-11-10T08:04:00+01:00,4204,AGGREGATED_CPC,ID,ID11
2024-11-10 10:00:00+01:00,2024-11-10 10:30:00+01:00,2024-11-10T08:04:00+01:00,4744,AGGREGATED_CPC,ID,ID11
2024-11-10 10:30:00+01:00,2024-11-10 11:00:00+01:00,2024-11-10T08:04:00+01:00,5264,AGGREGATED_CPC,ID,ID11
2024-11-10 11:00:00+01:00,2024-11-10 11:30:00+01:00,2024-11-10T08:04:00+01:00,5704,AGGREGATED_CPC,ID,ID11
2024-11-10 11:30:00+01:00,2024-11-10 12:00:00+01:00,2024-11-10T08:04:00+01:00,6061,AGGREGATED_CPC,ID,ID11
2024-11-10 12:00:00+01:00,2024-11-10 12:30:00+01:00,2024-11-10T08:04:00+01:00,6231,AGGREGATED_CPC,ID,ID11
2024-11-10 12:30:00+01:00,2024-11-10 13:00:00+01:00,2024-11-10T08:04:00+01:00,6327,AGGREGATED_CPC,ID,ID11
2024-11-10 13:00:00+01:00,2024-11-10 13:30:00+01:00,2024-11-10T08:04:00+01:00,6285,AGGREGATED_CPC,ID,ID11
2024-11-10 13:30:00+01:00,2024-11-10 14:00:00+01:00,2024-11-10T08:04:00+01:00,6109,AGGREGATED_CPC,ID,ID11
2024-11-10 14:00:00+01:00,2024-11-10 14:30:00+01:00,2024-11-10T08:04:00+01:00,5813,AGGREGATED_CPC,ID,ID11
2024-11-10 14:30:00+01:00,2024-11-10 15:00:00+01:00,2024-11-10T08:04:00+01:00,5412,AGGREGATED_CPC,ID,ID11
